label	set	time	source	image	video
ES	test	22	Redmi	video_data/ES/test_Xiaomi_0022_0659.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	24	Redmi	video_data/ES/test_Xiaomi_0024_0719.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	29	Redmi	video_data/ES/test_Xiaomi_0029_0869.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	31	Redmi	video_data/ES/test_Xiaomi_0031_0929.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	44	Redmi	video_data/ES/test_Xiaomi_0044_1318.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	45	Redmi	video_data/ES/test_Xiaomi_0045_1348.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	47	Redmi	video_data/ES/test_Xiaomi_0047_1408.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	48	Redmi	video_data/ES/test_Xiaomi_0048_1438.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	51	Redmi	video_data/ES/test_Xiaomi_0051_1527.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	52	Redmi	video_data/ES/test_Xiaomi_0052_1557.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	53	Redmi	video_data/ES/test_Xiaomi_0053_1587.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	64	Redmi	video_data/ES/test_Xiaomi_0064_1917.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	69	Redmi	video_data/ES/test_Xiaomi_0069_2066.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	71	Redmi	video_data/ES/test_Xiaomi_0071_2126.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	76	Redmi	video_data/ES/test_Xiaomi_0076_2276.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	79	Redmi	video_data/ES/test_Xiaomi_0079_2366.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	82	Redmi	video_data/ES/test_Xiaomi_0082_2455.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	86	Redmi	video_data/ES/test_Xiaomi_0086_2575.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	89	Redmi	video_data/ES/test_Xiaomi_0089_2665.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	90	Redmi	video_data/ES/test_Xiaomi_0090_2695.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	93	Redmi	video_data/ES/test_Xiaomi_0093_2785.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	94	Redmi	video_data/ES/test_Xiaomi_0094_2815.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	103	Redmi	video_data/ES/test_Xiaomi_0103_3084.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	106	Redmi	video_data/ES/test_Xiaomi_0106_3174.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
ES	test	121	Redmi	video_data/ES/test_Xiaomi_0121_3623.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911156582_especiacao.3gp
GL	test	4	Redmi	video_data/GL/test_Xiaomi_0004_0120.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	10	Redmi	video_data/GL/test_Xiaomi_0010_0300.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	15	Redmi	video_data/GL/test_Xiaomi_0015_0450.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	16	Redmi	video_data/GL/test_Xiaomi_0016_0480.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	21	Redmi	video_data/GL/test_Xiaomi_0021_0540.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	22	Redmi	video_data/GL/test_Xiaomi_0022_0660.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	23	Redmi	video_data/GL/test_Xiaomi_0023_0690.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	32	Redmi	video_data/GL/test_Xiaomi_0032_0960.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	37	Redmi	video_data/GL/test_Xiaomi_0037_1110.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	43	Redmi	video_data/GL/test_Xiaomi_0043_1290.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	45	Redmi	video_data/GL/test_Xiaomi_0045_1350.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	48	Redmi	video_data/GL/test_Xiaomi_0048_1440.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	49	Redmi	video_data/GL/test_Xiaomi_0049_1470.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	52	Redmi	video_data/GL/test_Xiaomi_0052_1560.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	63	Redmi	video_data/GL/test_Xiaomi_0063_1890.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	68	Redmi	video_data/GL/test_Xiaomi_0068_2040.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	71	Redmi	video_data/GL/test_Xiaomi_0071_2130.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	72	Redmi	video_data/GL/test_Xiaomi_0072_2160.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	77	Redmi	video_data/GL/test_Xiaomi_0077_2310.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	84	Redmi	video_data/GL/test_Xiaomi_0084_2520.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	89	Redmi	video_data/GL/test_Xiaomi_0089_2670.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	94	Redmi	video_data/GL/test_Xiaomi_0094_2820.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	95	Redmi	video_data/GL/test_Xiaomi_0095_2850.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	106	Redmi	video_data/GL/test_Xiaomi_0106_3180.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
GL	test	112	Redmi	video_data/GL/test_Xiaomi_0112_3360.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911329461_globo.3gp
TMA	test	2	Redmi	video_data/TMA/test_Xiaomi_0002_0060.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	10	Redmi	video_data/TMA/test_Xiaomi_0010_0300.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	15	Redmi	video_data/TMA/test_Xiaomi_0015_0450.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	21	Redmi	video_data/TMA/test_Xiaomi_0021_0630.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	22	Redmi	video_data/TMA/test_Xiaomi_0022_0660.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	28	Redmi	video_data/TMA/test_Xiaomi_0028_0840.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	30	Redmi	video_data/TMA/test_Xiaomi_0030_0900.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	41	Redmi	video_data/TMA/test_Xiaomi_0041_1140.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	45	Redmi	video_data/TMA/test_Xiaomi_0045_1350.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	46	Redmi	video_data/TMA/test_Xiaomi_0046_1380.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	49	Redmi	video_data/TMA/test_Xiaomi_0049_1470.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	50	Redmi	video_data/TMA/test_Xiaomi_0050_1500.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	54	Redmi	video_data/TMA/test_Xiaomi_0054_1620.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	71	Redmi	video_data/TMA/test_Xiaomi_0071_2130.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	78	Redmi	video_data/TMA/test_Xiaomi_0078_2340.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	85	Redmi	video_data/TMA/test_Xiaomi_0085_2550.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	86	Redmi	video_data/TMA/test_Xiaomi_0086_2580.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	91	Redmi	video_data/TMA/test_Xiaomi_0091_2730.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	97	Redmi	video_data/TMA/test_Xiaomi_0097_2910.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	102	Redmi	video_data/TMA/test_Xiaomi_0102_2970.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	112	Redmi	video_data/TMA/test_Xiaomi_0112_3360.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
TMA	test	115	Redmi	video_data/TMA/test_Xiaomi_0115_3450.jpeg	../dados_indoor_location/Xiaomi/Vision/1653911497035_terra_mar_ar.3gp
HA	test	5	Redmi	video_data/HA/test_Xiaomi_0005_0150.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	13	Redmi	video_data/HA/test_Xiaomi_0013_0389.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	17	Redmi	video_data/HA/test_Xiaomi_0017_0509.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	25	Redmi	video_data/HA/test_Xiaomi_0025_0749.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	29	Redmi	video_data/HA/test_Xiaomi_0029_0868.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	36	Redmi	video_data/HA/test_Xiaomi_0036_1078.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	42	Redmi	video_data/HA/test_Xiaomi_0042_1257.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	44	Redmi	video_data/HA/test_Xiaomi_0044_1317.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	46	Redmi	video_data/HA/test_Xiaomi_0046_1377.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	50	Redmi	video_data/HA/test_Xiaomi_0050_1497.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	51	Redmi	video_data/HA/test_Xiaomi_0051_1526.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	58	Redmi	video_data/HA/test_Xiaomi_0058_1736.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	70	Redmi	video_data/HA/test_Xiaomi_0070_2095.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	77	Redmi	video_data/HA/test_Xiaomi_0077_2304.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	82	Redmi	video_data/HA/test_Xiaomi_0082_2364.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	89	Redmi	video_data/HA/test_Xiaomi_0089_2663.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	95	Redmi	video_data/HA/test_Xiaomi_0095_2843.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	98	Redmi	video_data/HA/test_Xiaomi_0098_2933.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	103	Redmi	video_data/HA/test_Xiaomi_0103_2993.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	106	Redmi	video_data/HA/test_Xiaomi_0106_3172.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	107	Redmi	video_data/HA/test_Xiaomi_0107_3202.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
HA	test	109	Redmi	video_data/HA/test_Xiaomi_0109_3262.jpeg	../dados_indoor_location/Xiaomi/Vision/1653914378380_hall_primeiro_andar.3gp
AT_CH	test	7	Redmi	video_data/AT_CH/test_Xiaomi_0007_0210.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	12	Redmi	video_data/AT_CH/test_Xiaomi_0012_0360.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	14	Redmi	video_data/AT_CH/test_Xiaomi_0014_0420.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	16	Redmi	video_data/AT_CH/test_Xiaomi_0016_0480.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	23	Redmi	video_data/AT_CH/test_Xiaomi_0023_0689.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	28	Redmi	video_data/AT_CH/test_Xiaomi_0028_0839.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	30	Redmi	video_data/AT_CH/test_Xiaomi_0030_0899.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	32	Redmi	video_data/AT_CH/test_Xiaomi_0032_0959.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	33	Redmi	video_data/AT_CH/test_Xiaomi_0033_0989.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	62	Redmi	video_data/AT_CH/test_Xiaomi_0062_1738.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	66	Redmi	video_data/AT_CH/test_Xiaomi_0066_1977.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	67	Redmi	video_data/AT_CH/test_Xiaomi_0067_2007.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	74	Redmi	video_data/AT_CH/test_Xiaomi_0074_2217.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	86	Redmi	video_data/AT_CH/test_Xiaomi_0086_2576.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	103	Redmi	video_data/AT_CH/test_Xiaomi_0103_2966.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	105	Redmi	video_data/AT_CH/test_Xiaomi_0105_3146.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	116	Redmi	video_data/AT_CH/test_Xiaomi_0116_3475.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CH	test	118	Redmi	video_data/AT_CH/test_Xiaomi_0118_3535.jpeg	../dados_indoor_location/Xiaomi/Vision/1653917911319_atrio_a_que_cheira.3gp
AT_CA	test	0	Redmi	video_data/AT_CA/test_Xiaomi_0000_0000.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	1	Redmi	video_data/AT_CA/test_Xiaomi_0001_0030.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	4	Redmi	video_data/AT_CA/test_Xiaomi_0004_0120.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	16	Redmi	video_data/AT_CA/test_Xiaomi_0016_0479.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	20	Redmi	video_data/AT_CA/test_Xiaomi_0020_0509.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	24	Redmi	video_data/AT_CA/test_Xiaomi_0024_0719.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	26	Redmi	video_data/AT_CA/test_Xiaomi_0026_0778.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	29	Redmi	video_data/AT_CA/test_Xiaomi_0029_0868.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	31	Redmi	video_data/AT_CA/test_Xiaomi_0031_0928.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	43	Redmi	video_data/AT_CA/test_Xiaomi_0043_1287.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	49	Redmi	video_data/AT_CA/test_Xiaomi_0049_1467.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	61	Redmi	video_data/AT_CA/test_Xiaomi_0061_1736.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	69	Redmi	video_data/AT_CA/test_Xiaomi_0069_2065.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	73	Redmi	video_data/AT_CA/test_Xiaomi_0073_2185.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	74	Redmi	video_data/AT_CA/test_Xiaomi_0074_2215.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	75	Redmi	video_data/AT_CA/test_Xiaomi_0075_2245.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	84	Redmi	video_data/AT_CA/test_Xiaomi_0084_2514.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	88	Redmi	video_data/AT_CA/test_Xiaomi_0088_2634.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	91	Redmi	video_data/AT_CA/test_Xiaomi_0091_2723.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	94	Redmi	video_data/AT_CA/test_Xiaomi_0094_2813.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	103	Redmi	video_data/AT_CA/test_Xiaomi_0103_3082.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	108	Redmi	video_data/AT_CA/test_Xiaomi_0108_3232.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_CA	test	115	Redmi	video_data/AT_CA/test_Xiaomi_0115_3442.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918055123_atrio_caes_principio_etico.3gp
AT_I1	test	1	Redmi	video_data/AT_I1/test_Xiaomi_0001_0030.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	3	Redmi	video_data/AT_I1/test_Xiaomi_0003_0090.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	4	Redmi	video_data/AT_I1/test_Xiaomi_0004_0120.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	6	Redmi	video_data/AT_I1/test_Xiaomi_0006_0180.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	8	Redmi	video_data/AT_I1/test_Xiaomi_0008_0240.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	11	Redmi	video_data/AT_I1/test_Xiaomi_0011_0330.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	12	Redmi	video_data/AT_I1/test_Xiaomi_0012_0360.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	13	Redmi	video_data/AT_I1/test_Xiaomi_0013_0390.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	32	Redmi	video_data/AT_I1/test_Xiaomi_0032_0960.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	33	Redmi	video_data/AT_I1/test_Xiaomi_0033_0990.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	35	Redmi	video_data/AT_I1/test_Xiaomi_0035_1050.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	37	Redmi	video_data/AT_I1/test_Xiaomi_0037_1110.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	45	Redmi	video_data/AT_I1/test_Xiaomi_0045_1350.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	48	Redmi	video_data/AT_I1/test_Xiaomi_0048_1440.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	49	Redmi	video_data/AT_I1/test_Xiaomi_0049_1470.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	50	Redmi	video_data/AT_I1/test_Xiaomi_0050_1500.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	66	Redmi	video_data/AT_I1/test_Xiaomi_0066_1979.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	69	Redmi	video_data/AT_I1/test_Xiaomi_0069_2069.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	90	Redmi	video_data/AT_I1/test_Xiaomi_0090_2699.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	92	Redmi	video_data/AT_I1/test_Xiaomi_0092_2759.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	94	Redmi	video_data/AT_I1/test_Xiaomi_0094_2819.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	109	Redmi	video_data/AT_I1/test_Xiaomi_0109_3269.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_I1	test	112	Redmi	video_data/AT_I1/test_Xiaomi_0112_3359.jpeg	../dados_indoor_location/Xiaomi/Vision/1653918212128_atrio_diluicao_como_espetaculo.3gp
AT_M	test	2	Redmi	video_data/AT_M/test_Xiaomi_0002_0060.jpeg	../dados_indoor_location/Xiaomi/Vision/1653919597220_atrio_medicamentos_principio_cientifico.3gp
AT_M	test	4	Redmi	video_data/AT_M/test_Xiaomi_0004_0120.jpeg	../dados_indoor_location/Xiaomi/Vision/1653919597220_atrio_medicamentos_principio_cientifico.3gp
AT_M	test	7	Redmi	video_data/AT_M/test_Xiaomi_0007_0210.jpeg	../dados_indoor_location/Xiaomi/Vision/1653919597220_atrio_medicamentos_principio_cientifico.3gp
AT_M	test	10	Redmi	video_data/AT_M/test_Xiaomi_0010_0299.jpeg	../dados_indoor_location/Xiaomi/Vision/1653919597220_atrio_medicamentos_principio_cientifico.3gp
AT_M	test	17	Redmi	video_data/AT_M/test_Xiaomi_0017_0509.jpeg	../dados_indoor_location/Xiaomi/Vision/1653919597220_atrio_medicamentos_principio_cientifico.3gp
AT_M	test	22	Redmi	video_data/AT_M/test_Xiaomi_0022_0658.jpeg	../dados_indoor_location/Xiaomi/Vision/1653919597220_atrio_medicamentos_principio_cientifico.3gp
AT_M	test	33	Redmi	video_data/AT_M/test_Xiaomi_0033_0987.jpeg	../dados_indoor_location/Xiaomi/Vision/1653919597220_atrio_medicamentos_principio_cientifico.3gp
AT_M	test	44	Redmi	video_data/AT_M/test_Xiaomi_0044_1316.jpeg	../dados_indoor_location/Xiaomi/Vision/1653919597220_atrio_medicamentos_principio_cientifico.3gp
AT_M	test	48	Redmi	video_data/AT_M/test_Xiaomi_0048_1346.jpeg	../dados_indoor_location/Xiaomi/Vision/1653919597220_atrio_medicamentos_principio_cientifico.3gp
AT_M	test	50	Redmi	video_data/AT_M/test_Xiaomi_0050_1495.jpeg	../dados_indoor_location/Xiaomi/Vision/1653919597220_atrio_medicamentos_principio_cientifico.3gp
